Recruits yr^-1
220860.0
173712.0
152801.0
300490.0
137960.0
200778.0
190197.0
203225.0
227986.0
173902.0
130444.0
222448.0
116565.0
155481.0
117366.0
188017.0
182579.0
143121.0
210608.0
250482.0
120139.0
188821.0
146671.0
144214.0
128845.0
212426.0
175352.0
217555.0
208882.0
271901.0
233888.0
179748.0
192080.0
167391.0
251033.0
154742.0
184779.0
222541.0
203586.0
211597.0
