Recruits yr^-1
281000.0
281403.0
281319.0
278950.0
280735.0
279540.0
280399.0
278526.0
280409.0
280497.0
280106.0
280609.0
279169.0
279655.0
279786.0
280426.0
280800.0
280798.0
279382.0
279991.0
277808.0
279696.0
280397.0
278500.0
278498.0
279231.0
280536.0
277447.0
279525.0
278301.0
280756.0
280758.0
281110.0
280696.0
280990.0
279580.0
279858.0
280017.0
280336.0
281704.0
