Recruits yr^-1
286583.0
286619.0
287961.0
286423.0
286177.0
287326.0
284771.0
286398.0
287396.0
285668.0
285798.0
285911.0
285726.0
286205.0
285547.0
285131.0
285129.0
287222.0
287220.0
288621.0
286669.0
287448.0
285320.0
285968.0
286422.0
286424.0
287638.0
287128.0
287126.0
285069.0
285066.0
285067.0
286993.0
286235.0
286412.0
286411.0
283711.0
286091.0
286089.0
286831.0
