Recruits yr^-1
267355.0
267407.0
268603.0
266984.0
269792.0
268366.0
267383.0
268432.0
268198.0
267320.0
267319.0
268128.0
266766.0
265228.0
268612.0
269376.0
267135.0
267614.0
268295.0
268291.0
267902.0
268361.0
268174.0
268076.0
267191.0
266650.0
267306.0
268176.0
268075.0
267356.0
267516.0
269304.0
267671.0
267668.0
267859.0
268917.0
266480.0
267879.0
267229.0
267847.0
