Recruits yr^-1
210569.0
129550.0
297496.0
225514.0
187119.0
189273.0
182236.0
280970.0
189902.0
192844.0
154260.0
164462.0
197813.0
175635.0
170251.0
160315.0
128568.0
237734.0
174866.0
196794.0
169605.0
132890.0
183903.0
161203.0
124428.0
232337.0
196500.0
236832.0
185408.0
188584.0
227439.0
209535.0
142089.0
142835.0
217527.0
178767.0
193144.0
208347.0
288625.0
215110.0
