Recruits yr^-1
119661.0
229139.0
182097.0
122821.0
120845.0
163261.0
245627.0
186496.0
210814.0
188249.0
218688.0
154046.0
256887.0
219341.0
178986.0
199550.0
130317.0
152811.0
216028.0
209905.0
284780.0
232968.0
137356.0
199955.0
199935.0
122994.0
214239.0
233552.0
139445.0
121987.0
249961.0
224080.0
209156.0
184361.0
223521.0
232401.0
229761.0
116944.0
270151.0
241537.0
