Recruits yr^-1
259723.0
258630.0
258981.0
258896.0
260744.0
260355.0
259851.0
260404.0
259643.0
260364.0
262161.0
260883.0
259323.0
259479.0
259411.0
259532.0
260811.0
259399.0
261121.0
258913.0
258876.0
258878.0
258736.0
259701.0
260089.0
260015.0
258274.0
258304.0
258719.0
260411.0
259204.0
259578.0
261216.0
260526.0
260929.0
259396.0
259577.0
259498.0
259501.0
260123.0
