Recruits yr^-1
152905.0
157009.0
152726.0
154635.0
153120.0
152453.0
156613.0
151796.0
157582.0
156494.0
155058.0
153630.0
157370.0
156215.0
154696.0
153910.0
155137.0
156989.0
155122.0
154089.0
155509.0
150861.0
154432.0
155784.0
155913.0
155896.0
153617.0
157622.0
1856.5333
