Recruits yr^-1
99316
98951
103441
99654
101171
102111
103037
100908
99639
102220
101353
104150
98852
101373
98498
101809
96549
101088
98870
97925
99662
96996
101793
100341
100533
100266
102168
99268
99601
100543
100126
98418
99563
100722
100812
100865
99227
100910
101670
105055
