Recruits yr^-1
273467.0
274357.0
273872.0
274350.0
273681.0
273011.0
273250.0
273251.0
273210.0
274415.0
273214.0
273595.0
272964.0
273005.0
274831.0
275104.0
274431.0
274477.0
274812.0
273981.0
274236.0
274979.0
274254.0
273901.0
273597.0
275678.0
274632.0
271943.0
272722.0
275836.0
273363.0
272581.0
274372.0
275437.0
275439.0
274771.0
275144.0
273271.0
273113.0
276251.0
