Recruits yr^-1
275580.0
274841.0
274201.0
275703.0
275831.0
276342.0
274259.0
274540.0
273244.0
275896.0
275664.0
274428.0
274577.0
275274.0
275767.0
276470.0
276468.0
276469.0
276925.0
275021.0
273863.0
277378.0
277929.0
277930.0
277932.0
275595.0
273687.0
274965.0
274925.0
274882.0
274880.0
275823.0
275954.0
276499.0
275855.0
275854.0
274286.0
276646.0
275256.0
274742.0
