Recruits yr^-1
175305.0
252394.0
265953.0
123405.0
148541.0
163466.0
214671.0
190427.0
302262.0
253531.0
263774.0
286986.0
192106.0
88986.0
167486.0
221893.0
154523.0
286783.0
119247.0
145623.0
128044.0
190206.0
203641.0
146235.0
211844.0
238869.0
163083.0
216185.0
252611.0
230094.0
137630.0
216837.0
174941.0
157095.0
213715.0
270913.0
272682.0
222059.0
177371.0
138025.0
