Recruits yr^-1
274098.0
273681.0
273244.0
273629.0
274045.0
273412.0
274174.0
272811.0
272812.0
273573.0
273574.0
272489.0
272814.0
273991.0
275507.0
275509.0
274739.0
275514.0
274637.0
274305.0
274304.0
273471.0
273394.0
274417.0
274097.0
272247.0
274079.0
273082.0
273854.0
275003.0
274682.0
273903.0
274922.0
273729.0
274889.0
274890.0
271667.0
273705.0
274298.0
275345.0
