Recruits yr^-1
161948.0
202014.0
231809.0
133109.0
91893.0
225424.0
207725.0
236133.0
138014.0
199040.0
136232.0
246867.0
212657.0
147751.0
97245.0
123412.0
123987.0
244021.0
165950.0
229353.0
171467.0
198250.0
252053.0
219040.0
134382.0
241807.0
151143.0
189704.0
139793.0
134734.0
201052.0
176782.0
179985.0
225807.0
177155.0
229007.0
145741.0
169727.0
195343.0
140090.0
