Recruits yr^-1
203416
202325
203684
203885
199938
203369
201448
202304
201492
200431
205102
203898
204040
202109
203083
204603
203162
202838
203570
204594
204874
201987
201496
202417
203699
203289
201816
205319
201687
200920
202340
203395
203879
202579
199104
203340
199529
199991
201442
203325
