Recruits yr^-1
222123.0
222659.0
178350.0
207917.0
223162.0
159762.0
224005.0
260405.0
228441.0
100635.0
183430.0
219140.0
189167.0
208334.0
157964.0
158524.0
125702.0
204622.0
150689.0
215426.0
280814.0
212254.0
240035.0
168989.0
216445.0
188915.0
93809.0
208902.0
254814.0
211008.0
146015.0
112210.0
178082.0
229951.0
251809.0
114201.0
177599.0
238182.0
125550.0
111675.0
