Recruits yr^-1
215127.0
214256.0
214697.0
212002.0
212095.0
212854.0
213031.0
213622.0
215004.0
214960.0
215500.0
212302.0
212021.0
210996.0
211477.0
215105.0
211268.0
214431.0
212869.0
214150.0
212254.0
210182.0
210991.0
211556.0
213282.0
210566.0
210003.0
214505.0
212515.0
213949.0
212491.0
217048.0
214012.0
212273.0
210802.0
215948.0
214963.0
209778.0
211024.0
214124.0
