Recruits yr^-1
291653.0
292769.0
292526.0
292014.0
291153.0
291863.0
291691.0
291798.0
292244.0
291890.0
290962.0
292951.0
291361.0
291782.0
291642.0
291644.0
291125.0
291372.0
290030.0
292006.0
292018.0
291628.0
292495.0
292841.0
293212.0
291336.0
291875.0
289536.0
292476.0
291492.0
292670.0
291127.0
291810.0
291030.0
292251.0
292154.0
290124.0
292915.0
291764.0
291166.0
