Recruits yr^-1
189939.0
146976.0
290479.0
245342.0
213594.0
144361.0
271863.0
94179.0
151479.0
225765.0
261029.0
223512.0
127240.0
224132.0
272530.0
234758.0
269624.0
173782.0
221665.0
199479.0
201445.0
232362.0
186005.0
155474.0
177293.0
123737.0
163957.0
271057.0
173378.0
162886.0
136459.0
95788.0
151667.0
198231.0
185937.0
190429.0
300771.0
252778.0
166983.0
153657.0
