Recruits yr^-1
253497.0
254418.0
254165.0
254621.0
254310.0
253648.0
254665.0
255937.0
254688.0
253702.0
254534.0
253019.0
254770.0
254536.0
253011.0
255226.0
254699.0
254896.0
254361.0
254462.0
253229.0
253472.0
255446.0
252982.0
252904.0
255931.0
254826.0
254587.0
254340.0
253352.0
252710.0
255891.0
252901.0
255476.0
254675.0
255084.0
253792.0
254403.0
254684.0
254992.0
