Recruits yr^-1
278397.0
277702.0
277949.0
276236.0
278309.0
278879.0
277985.0
275913.0
276806.0
277836.0
276265.0
278032.0
278079.0
277063.0
277542.0
276644.0
278479.0
278538.0
277067.0
277065.0
276827.0
277025.0
277027.0
278364.0
275948.0
277510.0
278510.0
277615.0
277614.0
276765.0
277594.0
277944.0
277943.0
275891.0
278811.0
278810.0
278294.0
277930.0
277177.0
278106.0
