Recruits yr^-1
174728.0
174641.0
176488.0
176624.0
178372.0
176681.0
176679.0
175618.0
180454.0
177114.0
174045.0
177084.0
174076.0
177849.0
180016.0
178483.0
175595.0
177544.0
178633.0
174737.0
173679.0
176981.0
174060.0
176777.0
174486.0
176746.0
177428.0
179298.0
177278.0
177140.0
179725.0
176976.0
174590.0
174515.0
177414.0
175626.0
175541.0
177594.0
176330.0
178489.0
