Recruits yr^-1
166597.0
205074.0
228116.0
208574.0
218936.0
208417.0
193519.0
146170.0
72927.0
190742.0
264308.0
120804.0
165000.0
227505.0
166063.0
109273.0
216862.0
256221.0
287761.0
237123.0
169480.0
200603.0
134427.0
153261.0
130862.0
233142.0
244645.0
171448.0
223226.0
184338.0
201947.0
143030.0
152929.0
173273.0
195417.0
206545.0
206632.0
160685.0
183932.0
182675.0
