Recruits yr^-1
256784
253719
255316
254223
255890
254350
252552
255068
252615
255146
253401
255465
251611
252996
253511
255884
253148
253207
256532
257815
255555
255104
255305
253480
255064
256319
254059
255026
252888
252444
252314
253015
252018
251695
255842
255867
254339
254078
253043
254027
