Recruits yr^-1
179822.0
219932.0
132213.0
193194.0
193687.0
202289.0
123774.0
209216.0
166678.0
198134.0
213538.0
191604.0
195081.0
195737.0
191069.0
200556.0
192636.0
207660.0
297796.0
189375.0
157090.0
198044.0
190418.0
194274.0
228162.0
225148.0
245169.0
194551.0
198256.0
262257.0
135295.0
206839.0
228066.0
98591.0
94405.0
228143.0
231715.0
124185.0
214908.0
154832.0
