Recruits yr^-1
201922.0
214505.0
243642.0
229125.0
220081.0
138893.0
232861.0
129477.0
194133.0
159873.0
177617.0
200444.0
276222.0
260143.0
172525.0
190144.0
274287.0
212903.0
124927.0
199058.0
118079.0
136285.0
212468.0
223434.0
211849.0
154071.0
204164.0
220618.0
243636.0
164574.0
238193.0
146948.0
114710.0
233718.0
160466.0
201633.0
225640.0
110477.0
148837.0
199693.0
