Recruits yr^-1
137063
135257
135691
135542
137268
136055
132532
138468
138440
136721
134394
136369
133518
134830
132370
138399
133578
131068
133795
131520
135981
136323
139939
134575
135079
136159
135850
136348
138514
133235
138136
136822
134383
137078
134357
130232
138147
135525
134376
133938
