Recruits yr^-1
269280.0
269281.0
269279.0
269317.0
269318.0
269323.0
269319.0
269316.0
271118.0
268670.0
268671.0
268672.0
268668.0
268478.0
268474.0
267473.0
267475.0
267477.0
267474.0
268560.0
268762.0
270509.0
270506.0
270514.0
270511.0
270146.0
270151.0
268361.0
268367.0
268364.0
268360.0
269296.0
270447.0
269227.0
269975.0
270321.0
270322.0
270323.0
268883.0
