Recruits yr^-1
231182
226834
231397
230797
228765
231880
228414
228992
234118
230506
229505
230831
227924
230925
229284
230448
228271
230443
230396
230609
227832
228237
229950
229161
227490
228166
228358
229699
230535
230737
227677
228968
229877
229039
232057
229472
230835
230058
227560
229504
