Recruits yr^-1
204975.0
208552.0
207634.0
205756.0
205754.0
207498.0
208201.0
207711.0
209672.0
208780.0
208490.0
208282.0
206864.0
210161.0
208715.0
208468.0
205318.0
206957.0
209212.0
206907.0
204715.0
207659.0
209276.0
206599.0
207384.0
206363.0
206195.0
206682.0
208094.0
208933.0
208314.0
204581.0
208679.0
206110.0
207858.0
205962.0
207129.0
206821.0
208582.0
206032.0
