Recruits yr^-1
267115.0
264909.0
212494.0
226769.0
162349.0
200648.0
196594.0
197173.0
157266.0
150738.0
186402.0
189980.0
228303.0
214003.0
227940.0
234280.0
141270.0
141882.0
243657.0
258452.0
224863.0
210606.0
209142.0
242510.0
180548.0
187221.0
253302.0
157257.0
158161.0
238341.0
182164.0
164056.0
191013.0
223262.0
212588.0
229686.0
171119.0
