Recruits yr^-1
267616.0
265530.0
264702.0
267942.0
267941.0
267011.0
267008.0
265013.0
265012.0
266978.0
266560.0
266219.0
265369.0
263671.0
266957.0
264880.0
265481.0
265479.0
264499.0
264496.0
264933.0
265980.0
265981.0
265440.0
265689.0
264731.0
264729.0
266117.0
268229.0
264840.0
265189.0
266392.0
266394.0
264332.0
268010.0
266830.0
265275.0
267549.0
267584.0
266424.0
