Recruits yr^-1
276672.0
279959.0
278171.0
280682.0
277007.0
278584.0
277879.0
278677.0
276947.0
277004.0
277269.0
276663.0
278656.0
278695.0
279571.0
275972.0
276826.0
276465.0
278889.0
277695.0
279655.0
277558.0
278190.0
276485.0
277166.0
277422.0
277984.0
275849.0
279929.0
280722.0
275857.0
276384.0
279563.0
277099.0
274936.0
278246.0
278227.0
279340.0
277123.0
279219.0
