Recruits yr^-1
232252.0
234342.0
233646.0
234651.0
235389.0
235648.0
234400.0
233880.0
235009.0
233311.0
235399.0
236749.0
233123.0
235184.0
233441.0
233729.0
235373.0
234129.0
233965.0
233708.0
233670.0
235317.0
236395.0
236612.0
236925.0
233628.0
233233.0
236575.0
235401.0
234362.0
235382.0
233500.0
233394.0
235605.0
232790.0
234485.0
235291.0
233866.0
235762.0
234137.0
